id,name,,flag,cate,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01
CN,中国,中国,https://www.fluentpython.com/data/flags/cn/cn.gif,亚洲,CN,0,0,36211785000,75320512800,114429240600,154986439800,192646696200,237549309600,282451923000,324457593600,372257149800,414262820400,459165433800,504068047200,551867603400,596770216800,656157544200,709750986000,764792899200,821283283800,880670611200,938609467200,996548323200,1053038707800,1110977563800,1167467948400,1223958333000,1281897189000,1342732987800,1403568786600,1461507642600,1517998027200,1577385354600,1635324210600,1696160009400,1752650394000,1813486192800,1867079634600,1923570019200,1975714989600,2036550788400,2098835058600,2152428500400,2204573470800,2258166912600,2313208825800,2371147681800,2420395709400,2472540679800,2520340236000,2578279092000,2627527119600,2676775147200,2728920117600,2778168145200,2825967701400,2875215729000,2918669871000,2965020955800,3009923569200,3053377711200,3098280324600,3143182938000,3195327908400,3248921350200,3299617849200,3347417405400,3395216961600,3443016517800,3492264545400,3541512573000,3587863657800,3640008628200,3684911241600,3728365383600,3771819525600,3825412967400,3877557937800,3934048322400,3984744821400,4035441320400,4086137819400,4141179732600,4193324703000,4244021202000,4297614643800,4342517257200,4385971399200,4430874012600,4480122040200,4529370067800,4577169624000,4617726823200,4655387079600,4688701921800,4719119821200,4749537720600,4777058677200,4801682691000,4832100590400,4861070018400,4891487917800,4923354288600,4950875245200,4975499259000,5001571744200,5046474357600,5097170856600,5146418884200,5191321497600,5233327168200,5272435896000,5321683923600,5369483479800,5418731507400,5466531063600,5511433677000,5556336290400,5607032789400,5660626231200,5712771201600,5763467700600,5806921842600,5853272927400,5905417897800,5957562868200,6009707838600,6044471152200,6079234465800,6118343193600,6166142749800,6211045363200,6257396448000,6295056704400,6334165432200,6358789446000,6403692059400,6441352315800,6479012572200,6528260599800,6600684169800,6658623025800,6719458824600,6797676280200,6875893735800,6943971891600,7012050047400,7085922088800,7161242601600,7233666171600,7313332098600,7384307197200,7459627710000,7529154337200,7618959564000,7713110205000,7811606260200,7927483972200,8044810155600,8167930224600,8305535007600,8450382147600,8579296102200,8715452413800,8837124011400,8944310895000,9070327906800,9210829632600,9339743587200,9457069770600,9565705125600,9671443537800,9794563606800,9922029090000,10033561387800,10145093685600,10249383626400,10349328153000,10459411979400,10566598863000,10666543389600,10766487916200,10860638557200,10938856012800,11027212768200,11154678251400,11273452906200,11393676032400,11497965973200,11613843685200,11739860697000,11871671594400,11997688606200,12123705618000,12236686387200,12278692057800,12327940085400,12381533527200,12438023911800,12494514296400,12549556209600,12608943537000,12666882393000,12727718191800,12787105519200,12845044375200,12904431702600,12962370558600,13020309414600,13078248270600,13139084069400,13198471396800,13253513310000,13305658280400,13360700193600,13417190578200,13469335548600,13524377461800,13579419375000,13633012816800,13688054730000,13792344670800
IN,印度,印度,https://www.fluentpython.com/data/flags/in/in.gif,亚洲,IN,0,0,40792321504,78771379456,136443282272,192708553312,234907506592,285546250528,341811521568,400890056160,458561958976,502167544032,558432815072,611884822560,661116934720,720195469312,784900531008,845385697376,901650968416,960729503008,1021214669376,1081699835744,1153438056320,1213923222688,1280034916160,1332080291872,1388345562912,1430544516192,1479776628352,1537448531168,1588087275104,1642945914368,1711870871392,1763916247104,1824401413472,1875040157408,1952404905088,1994603858368,2031176284544,2073375237824,2121200718208,2167619566816,2214038415424,2271710318240,2323755693952,2378614333216,2430659708928,2482705084640,2540376987456,2581169308960,2628994789344,2676820269728,2733085540768,2785130916480,2830143133312,2879375245472,2925794094080,2972212942688,3022851686624,3065050639904,3114282752064,3150855178240,3183207709088,3222593398816,3256352561440,3299958146496,3339343836224,3387169316608,3426555006336,3467347327840,3503919754016,3546118707296,3585504397024,3613637032544,3644582931616,3676935462464,3716321152192,3761333369024,3813378744736,3851357802688,3883710333536,3921689391488,3969514871872,4013120456928,4049692883104,4084858677504,4107364785920,4132684157888,4160816793408,4190356060704,4218488696224,4248027963520,4273347335488,4295853443904,4319766184096,4342272292512,4363371769152,4380251350464,4395724300000,4414010513088,4435109989728,4459022729920,4519507896288,4660171073888,4709403186048,4743162348672,4776921511296,4809274042144,4830373518784,4850066363648,4871165840288,4889452053376,4913364793568,4937277533760,4959783642176,4982289750592,5003389227232,5024488703872,5046994812288,5076534079584,5097633556224,5113106505760,5131392718848,5151085563712,5172185040352,5193284516992,5211570730080,5231263574944,5250956419808,5272055896448,5290342109536,5317068113280,5336760958144,5353640539456,5370520120768,5385993070304,5404279283392,5422565496480,5440851709568,5459137922656,5476017503968,5492897085280,5511183298368,5532282775008,5547755724544,5561822042304,5577294991840,5592767941376,5611054154464,5627933735776,5643406685312,5661692898400,5677165847936,5692638797472,5708111747008,5723584696544,5734837750752,5746090804960,5758750490944,5771410176928,5785476494688,5799542812448,5812202498432,5826268816192,5837521870400,5850181556384,5864247874144,5892380509664,5906446827424,5917699881632,5928952935840,5938799358272,5951459044256,5964118730240,5976778416224,5989438102208,6003504419968,6018977369504,6035856950816,6058363059232,6076649272320,6087902326528,6097748748960,6106188539616,6114628330272,6124474752704,6134321175136,6145574229344,6155420651776,6165267074208,6176520128416,6194806341504,6204652763936,6213092554592,6221532345248,6228565504128,6242631821888,6249664980768,6255291507872,6260918034976,6266544562080,6270764457408,6276390984512,6280610879840,6284830775168,6289050670496,6293270565824,6297490461152,6301710356480,6307336883584,6312963410688,6317183306016,6322809833120,6328436360224,6334062887328,6338282782656,6342502677984,6348129205088,6352349100416,6356568995744,6362195522848,6372041945280
US,美国,美国,https://www.fluentpython.com/data/flags/us/us.gif,北美,US,0,0,18079484526,41515853356,63947806379,87384175209,111824959846,134926523407,158697697506,180794845260,206574850973,230680830341,252443172826,273870710042,295633052527,317730200281,341836179649,365942159017,390382943654,413484507215,435581654969,458013607992,479106339939,502877514038,529661935558,551759083312,573186620528,597627405165,621063773995,644834948094,669610538000,693046906830,716148470391,739584839221,763021208051,784448745267,808554724635,827303819699,847726941108,866810841441,890247210271,912344358025,934776311048,957208264071,978970606556,1002741780655,1028856591637,1051623349929,1076064134566,1095148034899,1117579987922,1138003109331,1160435062354,1182197404839,1204629357862,1225722089809,1247484432294,1268242358972,1287661064574,1308753796521,1331185749544,1349934844608,1366675108058,1385089397853,1405847324531,1425935640671,1446693567349,1466781883489,1487539810167,1508297736845,1529055663523,1550148395470,1571575932686,1591329443557,1612422175504,1632510491644,1656281665743,1683066087263,1711189729859,1735630514496,1758062467519,1778820394197,1800582736682,1823014689705,1843772616383,1861852100909,1878592364359,1896337043616,1917094970294,1937852896972,1956936797305,1975685892369,1995439403240,2013853693035,2032267982830,2051351883163,2068426951882,2084497604794,2099563841899,2116973715887,2137062032027,2155476321822,2173555806348,2191300485605,2207371138517,2224446207236,2240516860148,2259265955212,2275671413393,2290068039960,2305469082334,2320535319439,2340623635579,2359037925374,2375778188824,2390844425929,2405910663034,2422316121215,2437717163589,2458809895536,2475550158986,2494968864588,2510704712231,2530793028371,2550211733973,2568960829037,2587375118832,2603780577013,2620520840463,2636591493375,2653666562094,2674759294041,2690829946953,2706230989327,2725984500198,2739711516227,2757791000753,2777544511624,2796963217226,2814038285945,2834461407354,2852206086611,2869615960599,2891713108353,2910127398148,2926867661598,2946955977738,2967044293878,2990145857439,3011238589386,3034005347678,3060120158660,3077530032648,3093265880291,3109336533203,3128085628267,3142817060103,3158552907746,3174288755389,3190359408301,3209108503365,3226518377353,3243593446072,3259998904253,3276069557165,3290800989001,3306202031375,3330308010743,3349726716345,3365797369257,3383207243245,3398943090888,3418361796490,3437110891554,3453851155004,3470926223723,3487666487173,3504406750623,3521147014073,3542909356558,3560319230546,3575720272920,3591790925832,3605183136592,3621253789504,3640002884568,3657412758556,3672478995661,3686875622228,3702611469871,3719686538590,3741783686344,3758189144525,3774259797437,3794348113577,3809414350682,3824145782518,3840551240699,3857626309418,3870014104371,3881732288786,3892780862663,3902825020733,3912534373534,3921574115797,3930948663329,3939988405592,3948693342586,3958737500656,3971794906147,3982508674755,3993222443363,4004271017240,4013980370041,4024359333380,4034068686181,4045117260058,4054157002321,4062861939315,4071566876309,4082280644917,4115761171817
BR,巴西,巴西,https://www.fluentpython.com/data/flags/br/br.gif,南美,BR,0,0,20243237742,36610110810,56207287773,70420624911,86787497979,100785481524,115860233034,128135387835,145148321682,158069537262,168191156133,181758432492,194248940886,206739449280,225690565464,238396427451,251102289438,261869969088,274791184668,295249776003,309463113141,326045339802,345211809579,357702317973,372992423076,386128992249,399050207829,410248594665,429630418035,444705169545,458487799497,470978307891,486053059401,498543567795,514910440863,527185595664,538599336093,556258330719,577362982833,592437734343,606866425074,621941176584,637446635280,654890276313,668888259858,684178364961,701406652401,718850293434,732202216200,748353735675,762782426406,778072531509,793793343798,809514156087,824804261190,844401438153,860768311221,880365488184,897163068438,910514991204,921713378040,934849947213,948417223572,966937632570,982227737673,995364306846,1009146936798,1020345323634,1033051185621,1048125937131,1059755031153,1071599478768,1085166755127,1096365141963,1110363125508,1128237473727,1147834650690,1162478695014,1177122739338,1194997087557,1212871435776,1231822551960,1246251242691,1258311043899,1271662966665,1284368828652,1295997922674,1310641966998,1321840353834,1334976923007,1356512282307,1369864205073,1383646835025,1396568050605,1407551083848,1417672702719,1428225028776,1439208062019,1450191095262,1462681603656,1473879990492,1484432316549,1495415349792,1506613736628,1516089294720,1527287681556,1536332532462,1545592736961,1553991527088,1562174963622,1571435168121,1581987494178,1591678405863,1599646488804,1607829925338,1616874776244,1625488919964,1639702257102,1647670340043,1655853776577,1663175798739,1672005296052,1680834793365,1689664290678,1698278434398,1706677224525,1714860661059,1722828744000,1731227534127,1741564506591,1748671175160,1755347136543,1763315219484,1770637241646,1778820678180,1787865529086,1794972197655,1802294219817,1810046949165,1818015032106,1825552407861,1835243319546,1841919280929,1848164535126,1857424739625,1867115651310,1877237270181,1886066767494,1894465557621,1902648994155,1910617077096,1917723745665,1925907182199,1934736679512,1941627994488,1948088602278,1954764563661,1961225171451,1968116486427,1975869215775,1982975884344,1989436492134,1996112453517,2003003768493,2010325790655,2023247006235,2031430442769,2037675696966,2043490243977,2049520144581,2056196105964,2064164188905,2070840150288,2076654697299,2085484194612,2093452277553,2101205006901,2115633697632,2122955719794,2129847034770,2136307642560,2143629664722,2151167040477,2159135123418,2166887852766,2174855935707,2182393311462,2191438162368,2198975538123,2218357361493,2224602615690,2230632516294,2238385245642,2244845853432,2252813936373,2269826870220,2275856770824,2281455964242,2286193743288,2292223643892,2299330312461,2305360213065,2311390113669,2316558599901,2320865671761,2324742036435,2330341229853,2340247495131,2346492749328,2351661235560,2357260428978,2362859622396,2367812755035,2372765887674,2377288313127,2382456799359,2386979224812,2391501650265,2396885490090,2410452766449
ID,印度尼西亚,印度尼西亚,https://www.fluentpython.com/data/flags/id/id.gif,亚洲,ID,0,0,2512210545,9490573170,15073263270,21493356885,32658737085,59176515060,72854105805,92114386650,115282550565,134821965915,152686574235,167201568495,184507907805,200976843600,215212703355,227773756080,251221054500,272156142375,284996329605,300627861885,312909780105,329378715900,341939768625,354221686845,370411488135,377389850760,387438692940,396370997100,414514739925,423447044085,429308868690,442707324930,458059722705,485973173205,505512588555,515003161725,527285079945,542079208710,554361126930,567480448665,579762366885,593719092135,606280144860,622749080655,636705805905,649545993135,659036566305,666852332445,678855116160,688066554825,698952800520,710397315225,720167022900,728820192555,736077689685,744172590330,755617105035,767340754245,775156520385,780180941475,784926228060,791904590685,796929011775,802511701875,808373526480,815072754600,822051117225,828192076335,834891304455,841032263565,847173222675,852476778270,860292544410,865596100005,871457924610,879552825255,889880801940,899092240605,906628872240,915840310905,923097808035,933425784720,938729340315,942637223385,946545106455,951569527545,956873083140,962176638735,967759328835,972783749925,977808171015,983669995620,990369223740,996510182850,1001813738445,1006279890525,1011862580625,1017724405230,1026377574885,1036426417065,1045637855730,1051499680335,1057082370435,1061548522515,1066014674595,1070480826675,1074667844250,1078854861825,1083600148410,1088903704005,1094765528610,1101743891235,1106210043315,1109838791880,1114304943960,1118491961535,1122120710100,1127145131190,1131053014260,1134402628320,1137752242380,1141380990945,1145009739510,1148359353570,1151708967630,1155058581690,1158129061245,1161199540800,1164549154860,1168736172435,1172085786495,1175156266050,1178505880110,1181576359665,1184925973725,1188275587785,1191625201845,1194974815905,1198324429965,1201674044025,1205023658085,1208931541155,1212839424225,1216468172790,1221492593880,1226796149475,1233774512100,1239357202200,1243265085270,1247172968340,1250522582400,1253593061955,1257221810520,1260850559085,1264200173145,1267828921710,1270899401265,1273969880820,1277319494880,1280389974435,1283460453990,1286810068050,1289880547605,1292671892655,1295742372210,1299091986270,1302162465825,1304953810875,1307745155925,1310536500975,1313606980530,1316956594590,1320027074145,1322818419195,1325609764245,1328680243800,1332029857860,1336775144445,1342078700040,1347940524645,1354360618260,1361059846380,1367759074500,1374179168115,1380320127225,1386461086335,1392322910940,1398743004555,1404883963665,1411583191785,1418561554410,1425260782530,1432239145155,1438100969760,1443125390850,1448428946445,1453732502040,1459873461150,1467689227290,1476342396945,1484158163085,1490578256700,1498114888335,1505651519970,1512350748090,1518770841705,1525190935320,1531890163440,1538589391560,1544730350670,1550871309780,1557012268890,1562315824485,1568177649090,1573481204685,1578784760280,1584088315875,1588833602460,1593578889045,1598603310135
MX,墨西哥,墨西哥,https://www.fluentpython.com/data/flags/mx/mx.gif,北美,MX,0,0,4867822564,12893151656,16313783728,20129104116,27233493804,35258822896,41705398724,49862290588,55782615328,63676381648,70517645792,78806100428,85515801800,95514572472,101040208896,108670849672,114854299956,125247758944,134194027440,142350919304,152612815520,159322516892,169584413108,177215053884,185108820204,193002586524,201159478388,213394816184,223393586856,231024227632,238260180092,246680197500,255494903224,265362111124,278386825552,291543102752,301410310652,310619704692,322986605260,333774752564,343773523236,352719791732,365481380616,376664216236,384952670872,393109562736,404292398356,415212108432,424289939700,432578394336,442314039464,452181247364,461522204176,471126286532,481256619976,490597576788,499675408056,508490113780,520067637716,526908901860,536118295900,545196127168,554537083980,564141166336,571113993252,577955257396,583480893820,590322157964,596768733792,603741560708,609530322676,616108461276,622291911560,629133175704,636237565392,645183833888,654787916244,661760743160,670707011656,678995466292,686494544296,696230189424,703729267428,709649592168,715438354136,721884929964,728068380248,734120267760,740303718044,746487168328,755564999596,762143138196,767537211848,774115350448,779640986872,784903497752,790429134176,795954770600,801348844252,807137606220,812136991556,817267939664,821872636684,827661398652,832923909532,838449545956,842791117432,848316753856,853710827508,859104901160,864235849268,869629922920,875023996572,879234005276,883444013980,887654022684,891995594160,897389667812,901468113744,905283434132,909888131152,915413767576,919755339052,924228473300,928570044776,932385365164,936200685552,940542257028,944094451872,949356962752,953566971456,956987603528,961723863320,966460123112,970012317956,974485452204,978300772592,981852967436,986326101684,990536110388,994482993548,999350816112,1003166136500,1006981456888,1011191465592,1015796162612,1019743045772,1024216180020,1028294625952,1032767760200,1037240894448,1040924652064,1045266223540,1049607795016,1053159989860,1057106873020,1061580007268,1066579392604,1071578777940,1076709726048,1081182860296,1085524431772,1089997566020,1094207574724,1098549146200,1104732596484,1109468856276,1113547302208,1118151999228,1123019821792,1127229830496,1132097653060,1136702350080,1141043921556,1145911744120,1150648003912,1155910514792,1163146467252,1168277415360,1173145237924,1178276186032,1183012445824,1188143393932,1193011216496,1198010601832,1202878424396,1207746246960,1212745632296,1218271268720,1226428160584,1231032857604,1234979740764,1240110688872,1243926009260,1246951953016,1251951338352,1255635095968,1258134788636,1261160732392,1263791987832,1266686368816,1269186061484,1271948879696,1274843260680,1277474516120,1281289836508,1284447343036,1289972979460,1292998923216,1295761741428,1298919247956,1301682066168,1304313321608,1306944577048,1309444269716,1311812399612,1314706780596,1317206473264,1320495542564,1328652434428
JP,日本,日本,https://www.fluentpython.com/data/flags/jp/jp.gif,亚洲,JP,0,0,5525732872,10800296068,16828368292,23609949544,30768285310,38177790752,45210541680,52745631960,60657476754,68694906386,75099733124,81630144700,88286141114,94188628500,101598133942,107626206166,113277523876,118803256748,124454574458,131361740548,138268906638,145678412080,152083238818,157985726204,164013798428,170293040328,177828130608,184107372508,190637784084,196665856308,202442758856,208596415918,214875657818,220778145204,228187650646,234466892546,240746134446,247276546022,254434881788,261844387230,267998044292,273774946840,280305358416,286459015478,292487087702,299268668954,306301419882,313334170810,320115752062,326394993962,332674235862,338702308086,344228040958,350004943506,355907430892,361809918278,368214745016,374493986916,381777907520,388057149420,393331712616,399234200002,405262272226,411164759612,416439322808,422844149546,430504824664,437035236240,443188893302,449970474554,457505564834,464287146086,471319897014,478101478266,485762153384,494804261720,502590521676,510627951308,518037456750,524944622840,532479713120,539386879210,545917290786,551694193334,556843171692,562494489402,567266713246,572541276442,577439085124,582839233158,588239381192,594016283740,598914092422,604439825294,609337633976,613607518468,617500648446,622775211642,627924190000,632194074492,636715128660,641110597990,644626973454,648771273108,651910894058,654799345332,657813381444,660325078204,662836774964,665599641400,668362507836,671250959110,673637071032,676148767792,678911634228,681800085502,684060612586,686949063860,689963099972,692349211894,694484154140,696870266062,699381962822,701893659582,704279771504,707042637940,709805504376,712317201136,715707991762,719349952064,722866327528,726005948478,728894399752,731154926836,734168962948,737182999060,739820280658,742708731932,745722768044,748360049642,750997331240,753760197676,756648648950,759160345710,762048796984,764937248258,767825699532,770839735644,773853771756,776867807868,779379504628,781640031712,784277313310,787291349422,790179800696,797714890976,805501150932,813664165402,822078349548,830366948856,838153208812,846316223282,853976898400,861888743194,870805266692,879972959866,888763898526,896550158482,904964342628,912373848070,921164786730,929578970876,937616400508,945653830140,953565674934,961728689404,970268458388,982826942188,991492296010,999655310480,1007064815922,1009576512682,1012464963956,1020753563264,1028790992896,1036828422528,1044363512808,1052903281792,1062070974966,1072996855872,1082290133884,1090704318030,1099872011204,1106151253104,1110044383082,1113435173708,1117453888524,1121095848826,1124988978804,1128379769430,1131644975218,1134910181006,1138426556470,1141440592582,1144454628694,1147217495130,1150357116080,1153999076382,1157264282170,1160529487958,1163920278584,1167059899534,1170827444674,1173967065624,1177357856250,1180246307524,1183134758798,1186148794910,1190293094564,1200339881604
PK,巴基斯坦,巴基斯坦,https://www.fluentpython.com/data/flags/pk/pk.gif,亚洲,PK,0,0,0,8032114790,17900141532,25243789340,31439992178,37177217028,60126116428,62650495362,70223632164,75501879026,85140416774,89959685648,100516179372,110613695108,128513836640,141824198292,149167846100,155134559944,162478207752,170739811536,180378349284,186804041116,196901556852,212965786432,224899214120,238898042754,246241690562,254044316358,265748255052,275157303806,281812484632,288926643446,294204890308,300860071134,312334520834,318071745684,325185904498,332988530294,343774513012,350888671826,360297720580,368788813358,379804285070,391049245776,397245448614,407801942338,420653326002,424784127894,432586753690,440159890492,452781785162,464715212850,478255063496,486516667280,495007760058,502121918872,510383522656,512448923602,520251549398,525529796260,529201620164,540676069864,549396651636,557887744414,566378837192,574640440976,579918687838,591163648544,595753428424,601949631262,611358680016,615489481908,621226706758,626734442614,633160134446,642339694206,655191077870,662534725678,666665527570,670337351474,676074576324,684795158096,692827272886,697187563772,700859387676,704760700574,708432524478,712563326370,717382595244,722201864118,725185221040,729545511926,732758357842,737118648728,739872516656,742167406596,744921274524,747675142452,750658499374,754559812272,759838059134,771312508834,778197178654,783475425516,787835716402,793572941252,797244765156,800687100066,803670456988,807571769886,810784615802,813997461718,817898774616,822259065502,825471911418,828225779346,832356581238,837175850112,840159207034,842454096974,844748986914,848879788806,852092634722,855993947620,859436282530,862649128446,865632485368,868615842290,871828688206,875730001104,878713358026,881696714948,885139049858,888122406780,891794230684,895236565594,897990433522,901432768432,904875103342,907858460264,911071306180,914054663102,917038020024,920021376946,922775244874,925758601796,929200936706,932872760610,935856117532,939068963448,941363853388,943888232322,947101078238,950313924154,953526770070,956739615986,959722972908,962706329830,966837131722,969820488644,972803845566,975787202488,978311581422,980835960356,984278295266,989327053134,992769388044,995752744966,998277123900,1001260480822,1004932304726,1008604128630,1011357996558,1014111864486,1016636243420,1018931133360,1022602957264,1027192737144,1030405583060,1033388939982,1036142807910,1038896675838,1042109521754,1045092878676,1047387768616,1051289081514,1053813460448,1056567328376,1059780174292,1063910976184,1066894333106,1069877690028,1072631557956,1074926447896,1076762359848,1078598271800,1080204694758,1081811117716,1083647029668,1085253452626,1087318853572,1089154765524,1090990677476,1092597100434,1094433012386,1096039435344,1097875347296,1099711259248,1101088193212,1102694616170,1104071550134,1105677973092,1107513885044,1109349796996,1110497241966,1112103664924,1113480598888,1114628043858,1116463955810,1118529356756
GB,英国,英国,https://www.fluentpython.com/data/flags/gb/gb.gif,欧洲,GB,0,0,4794853490,10411681864,16370999773,21371346984,27330664893,32536505825,38838313269,45277116527,51578923971,57880731415,63771551417,69182886070,75005208165,80896028167,87266333518,93705136776,100349433755,106171755850,111857082131,118501379110,125351169810,131858470975,137817788884,142544144467,147749985399,153777801215,160490596101,166175922382,171176269593,175902625176,181039968201,186314307040,192068131228,197068478439,202411315185,206384193791,210905055653,215220423794,220220771005,225700603565,230700950776,235427306359,240770143105,246660963107,252209293574,257757624041,263305954508,267347331021,272553171953,276800042187,281594895677,286184255446,290979108936,295225979170,299609845218,304199204987,308720066849,313377924525,318720761271,322351150342,325913041506,329817422205,333858798718,337900175231,341667560116,345503442908,349339325700,353312204306,357285082912,362079936402,366395304543,369957195707,373930074313,377834455012,382560810595,387835149434,393451977808,397972839670,402425203625,407083061301,412014910605,417426245258,421810111306,425098010842,428728399913,432427286891,436605659218,440921027359,444688412244,448524295036,452908161084,456881039690,461470399459,467772206903,471676587602,475101482952,478868867837,482636252722,487362608305,491335486911,495239867610,499418239937,503528114357,507227001335,511542369476,517638683199,521680059712,525036457155,529077833668,532845218553,537297582508,541407456928,545174841813,548599737163,552161628327,555655021584,559216912748,564491251587,568121640658,571615033915,575108427172,579834782755,583876159268,587986033688,591479426945,594630330667,598397715552,601754112995,605452999973,610521845091,614220732069,617577129512,621618506025,624769409747,628673790446,632920660680,636345556030,639838949287,643674832079,647305221150,651278099756,656757932316,660456819294,663402229295,667375107901,671895969763,676348333718,680595203952,684705078372,689225940234,693061823026,696692212097,700802086517,707309387682,711213768381,714844157452,719022529779,723132404199,727516270247,731900136295,735873014901,739777395600,743681776299,747175169556,751353541883,757107366071,762381704910,765532608632,769642483052,773615361658,778067725613,782451591661,786287474453,789849365617,793890742130,797795122829,803206457482,808823285856,812864662369,816289557719,820536427953,824303812838,828276691444,832523561678,836907427726,840743310518,844784687031,848620569823,853826410755,860402209827,864786075875,868895950295,873964795413,877321192856,881020079834,884992958440,888143862162,890952276349,893486698908,896500606816,899377518910,902048937283,904583359842,906980786587,909309715425,911296154728,913351091938,915543024962,917392468451,919173414033,921022857522,922803803104,924584748686,926228698454,928146639850,929859087525,931777028921,933557974503,936023899155,941709225436
